"order"	"cultivation"	"trial"	"sampleID"	"aliquotID"	"name"	"crossing"	"line_id"	"treatment"	"plate_name"	"plate"	"machine"	"sector"	"date"	"time"
584	"shelter"	"JKI Shelter 2014"	922445	1571935	"EA196"	"ExA"	899956	"drought stress"	"TROST2_plate73_M4_131114_6pm"	"plate73"	"M4"	"OP"	131114	"6pm"
585	"shelter"	"JKI Shelter 2014"	922446	1571939	"EA197"	"ExA"	899957	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"AB"	131114	"2pm"
586	"shelter"	"JKI Shelter 2014"	922447	1571943	"EA198"	"ExA"	899958	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"CD"	131114	"2pm"
587	"shelter"	"JKI Shelter 2014"	922448	1571947	"EA200"	"ExA"	899960	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"EF"	131114	"2pm"
588	"shelter"	"JKI Shelter 2014"	922449	1571951	"EA201"	"ExA"	899961	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"GH"	131114	"2pm"
589	"shelter"	"JKI Shelter 2014"	922450	1571955	"EA202"	"ExA"	899962	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"IJ"	131114	"2pm"
590	"shelter"	"JKI Shelter 2014"	922451	1571959	"EA207"	"ExA"	899967	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"KL"	131114	"2pm"
591	"shelter"	"JKI Shelter 2014"	922452	1571963	"EA208"	"ExA"	899968	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"MN"	131114	"2pm"
592	"shelter"	"JKI Shelter 2014"	922453	1571967	"EA210"	"ExA"	899970	"drought stress"	"TROST2_plate74_M2_131114_2pm"	"plate74"	"M2"	"OP"	131114	"2pm"
593	"shelter"	"JKI Shelter 2014"	922454	1571971	"EA212"	"ExA"	899972	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"AB"	131114	"4pam"
594	"shelter"	"JKI Shelter 2014"	922455	1571975	"EA215"	"ExA"	899975	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"CD"	131114	"4pam"
595	"shelter"	"JKI Shelter 2014"	922456	1571979	"EA218"	"ExA"	899978	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"EF"	131114	"4pam"
596	"shelter"	"JKI Shelter 2014"	922457	1571983	"EA222"	"ExA"	899982	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"GH"	131114	"4pam"
597	"shelter"	"JKI Shelter 2014"	922458	1571987	"EA232"	"ExA"	899992	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"IJ"	131114	"4pam"
598	"shelter"	"JKI Shelter 2014"	922459	1571991	"EA234"	"ExA"	899994	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"KL"	131114	"4pam"
599	"shelter"	"JKI Shelter 2014"	922460	1571995	"EA243"	"ExA"	900003	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"MN"	131114	"4pam"
600	"shelter"	"JKI Shelter 2014"	922461	1571999	"EA252"	"ExA"	900012	"drought stress"	"TROST2_plate75_M3_131114_4pam"	"plate75"	"M3"	"OP"	131114	"4pam"
601	"shelter"	"JKI Shelter 2014"	922462	1572003	"EA257"	"ExA"	900017	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"AB"	131114	"4pm"
602	"shelter"	"JKI Shelter 2014"	922463	1572007	"EA263"	"ExA"	900023	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"CD"	131114	"4pm"
603	"shelter"	"JKI Shelter 2014"	922464	1572011	"EA264"	"ExA"	900024	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"EF"	131114	"4pm"
604	"shelter"	"JKI Shelter 2014"	922465	1572015	"EA266"	"ExA"	900026	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"GH"	131114	"4pm"
605	"shelter"	"JKI Shelter 2014"	922466	1572019	"EA269"	"ExA"	900029	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"IJ"	131114	"4pm"
606	"shelter"	"JKI Shelter 2014"	922467	1572023	"EA273"	"ExA"	900033	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"KL"	131114	"4pm"
607	"shelter"	"JKI Shelter 2014"	922468	1572027	"EA279"	"ExA"	900039	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"MN"	131114	"4pm"
608	"shelter"	"JKI Shelter 2014"	922469	1572031	"EA280"	"ExA"	900040	"drought stress"	"TROST2_plate76_M2_131114_4pm"	"plate76"	"M2"	"OP"	131114	"4pm"
609	"shelter"	"JKI Shelter 2014"	922470	1572035	"EA296"	"ExA"	900056	"drought stress"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"AB"	131114	"4pm"
610	"shelter"	"JKI Shelter 2014"	922471	1572039	"EA300"	"ExA"	900060	"drought stress"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"CD"	131114	"4pm"
611	"shelter"	"JKI Shelter 2014"	922472	1572043	"AR1"	"AxR"	899464	"control"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"EF"	131114	"4pm"
612	"shelter"	"JKI Shelter 2014"	922473	1572047	"AR9"	"AxR"	899472	"control"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"GH"	131114	"4pm"
613	"shelter"	"JKI Shelter 2014"	922474	1572051	"AR20"	"AxR"	899483	"control"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"IJ"	131114	"4pm"
614	"shelter"	"JKI Shelter 2014"	922475	1572055	"AR21"	"AxR"	899484	"control"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"KL"	131114	"4pm"
615	"shelter"	"JKI Shelter 2014"	922476	1572059	"AR22"	"AxR"	899485	"control"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"MN"	131114	"4pm"
616	"shelter"	"JKI Shelter 2014"	922477	1572063	"AR23"	"AxR"	899486	"control"	"TROST2_plate77_M1_131114_4pm"	"plate77"	"M1"	"OP"	131114	"4pm"
617	"shelter"	"JKI Shelter 2014"	922478	1572067	"AR28"	"AxR"	899491	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"AB"	131114	"4am"
618	"shelter"	"JKI Shelter 2014"	922479	1572071	"AR41"	"AxR"	899504	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"CD"	131114	"4am"
619	"shelter"	"JKI Shelter 2014"	922480	1572075	"AR43"	"AxR"	899506	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"EF"	131114	"4am"
620	"shelter"	"JKI Shelter 2014"	922481	1572079	"AR48"	"AxR"	899511	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"GH"	131114	"4am"
621	"shelter"	"JKI Shelter 2014"	922482	1572083	"AR52"	"AxR"	899515	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"IJ"	131114	"4am"
622	"shelter"	"JKI Shelter 2014"	922483	1572087	"AR55"	"AxR"	899518	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"KL"	131114	"4am"
623	"shelter"	"JKI Shelter 2014"	922484	1572091	"AR56"	"AxR"	899519	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"MN"	131114	"4am"
624	"shelter"	"JKI Shelter 2014"	922485	1572095	"AR59"	"AxR"	899522	"control"	"TROST2_plate78_M4_131114_4am"	"plate78"	"M4"	"OP"	131114	"4am"
625	"shelter"	"JKI Shelter 2014"	922486	1572099	"AR60"	"AxR"	899523	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"KL"	131114	"6pm"
626	"shelter"	"JKI Shelter 2014"	922487	1572103	"AR61"	"AxR"	899524	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"CD"	131114	"6pm"
627	"shelter"	"JKI Shelter 2014"	922488	1572107	"AR67"	"AxR"	899530	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"EF"	131114	"6pm"
628	"shelter"	"JKI Shelter 2014"	922489	1572111	"AR68"	"AxR"	899531	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"GH"	131114	"6pm"
629	"shelter"	"JKI Shelter 2014"	922490	1572115	"AR71"	"AxR"	899534	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"IJ"	131114	"6pm"
630	"shelter"	"JKI Shelter 2014"	922491	1572119	"AR75"	"AxR"	899538	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"KL"	131114	"6pm"
631	"shelter"	"JKI Shelter 2014"	922492	1572123	"AR85"	"AxR"	899548	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"MN"	131114	"6pm"
632	"shelter"	"JKI Shelter 2014"	922493	1572127	"AR87"	"AxR"	899550	"control"	"TROST2_plate79_M3_131114_6pm"	"plate79"	"M3"	"OP"	131114	"6pm"
633	"shelter"	"JKI Shelter 2014"	922494	1572131	"AR90"	"AxR"	899553	"control"	"TROST2_plate103_M2_171114_11am"	"plate103"	"M2"	"AB"	171114	"11am"
634	"shelter"	"JKI Shelter 2014"	922495	1572135	"AR95"	"AxR"	899558	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"CD"	131114	"6pm"
635	"shelter"	"JKI Shelter 2014"	922496	1572139	"AR98"	"AxR"	899561	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"EF"	131114	"6pm"
636	"shelter"	"JKI Shelter 2014"	922497	1572143	"AR99"	"AxR"	899562	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"GH"	131114	"6pm"
637	"shelter"	"JKI Shelter 2014"	922498	1572147	"AR104"	"AxR"	899567	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"IJ"	131114	"6pm"
638	"shelter"	"JKI Shelter 2014"	922499	1572151	"AR105"	"AxR"	899568	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"KL"	131114	"6pm"
639	"shelter"	"JKI Shelter 2014"	922500	1572155	"AR106"	"AxR"	899569	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"MN"	131114	"6pm"
640	"shelter"	"JKI Shelter 2014"	922501	1572159	"AR117"	"AxR"	899580	"control"	"TROST2_plate80_M2_131114_6pm"	"plate80"	"M2"	"OP"	131114	"6pm"
641	"shelter"	"JKI Shelter 2014"	922502	1572163	"AR118"	"AxR"	899581	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"AB"	141114	"8am"
643	"shelter"	"JKI Shelter 2014"	922504	1572171	"AR122"	"AxR"	899585	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"EF"	141114	"8am"
644	"shelter"	"JKI Shelter 2014"	922505	1572175	"AR123"	"AxR"	899586	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"GH"	141114	"8am"
645	"shelter"	"JKI Shelter 2014"	922506	1572179	"AR125"	"AxR"	899588	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"IJ"	141114	"8am"
646	"shelter"	"JKI Shelter 2014"	922507	1572183	"AR126"	"AxR"	899589	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"KL"	141114	"8am"
647	"shelter"	"JKI Shelter 2014"	922508	1572187	"AR129"	"AxR"	899592	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"MN"	141114	"8am"
648	"shelter"	"JKI Shelter 2014"	922509	1572191	"AR133"	"AxR"	899596	"control"	"TROST2_plate81_M3_141114_8am"	"plate81"	"M3"	"OP"	141114	"8am"
649	"shelter"	"JKI Shelter 2014"	922510	1572195	"AR139"	"AxR"	899602	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"AB"	141114	"8am"
650	"shelter"	"JKI Shelter 2014"	922511	1572199	"AR140"	"AxR"	899603	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"CD"	141114	"8am"
651	"shelter"	"JKI Shelter 2014"	922512	1572203	"AR141"	"AxR"	899604	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"EF"	141114	"8am"
652	"shelter"	"JKI Shelter 2014"	922513	1572207	"AR143"	"AxR"	899606	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"GH"	141114	"8am"
653	"shelter"	"JKI Shelter 2014"	922514	1572211	"AR144"	"AxR"	899607	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"IJ"	141114	"8am"
654	"shelter"	"JKI Shelter 2014"	922515	1572215	"AR149"	"AxR"	899612	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"KL"	141114	"8am"
655	"shelter"	"JKI Shelter 2014"	922516	1572219	"AR157"	"AxR"	899620	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"MN"	141114	"8am"
656	"shelter"	"JKI Shelter 2014"	922517	1572223	"AR161"	"AxR"	899624	"control"	"TROST2_plate82_M4_141114_8am"	"plate82"	"M4"	"OP"	141114	"8am"
657	"shelter"	"JKI Shelter 2014"	922518	1572227	"AR163"	"AxR"	899626	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"AB"	141114	"8am"
658	"shelter"	"JKI Shelter 2014"	922519	1572231	"AR164"	"AxR"	899627	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"CD"	141114	"8am"
659	"shelter"	"JKI Shelter 2014"	922520	1572235	"AR165"	"AxR"	899628	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"EF"	141114	"8am"
660	"shelter"	"JKI Shelter 2014"	922521	1572239	"AR166"	"AxR"	899629	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"GH"	141114	"8am"
661	"shelter"	"JKI Shelter 2014"	922522	1572243	"AR168"	"AxR"	899631	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"IJ"	141114	"8am"
662	"shelter"	"JKI Shelter 2014"	922523	1572247	"AR170"	"AxR"	899633	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"KL"	141114	"8am"
663	"shelter"	"JKI Shelter 2014"	922524	1572251	"AR176"	"AxR"	899639	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"MN"	141114	"8am"
664	"shelter"	"JKI Shelter 2014"	922525	1572255	"AR183"	"AxR"	899646	"control"	"TROST2_plate83_M1_141114_8am"	"plate83"	"M1"	"OP"	141114	"8am"
665	"shelter"	"JKI Shelter 2014"	922526	1572259	"AR184"	"AxR"	899647	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"AB"	141114	"8am"
666	"shelter"	"JKI Shelter 2014"	922527	1572263	"AR185"	"AxR"	899648	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"CD"	141114	"8am"
667	"shelter"	"JKI Shelter 2014"	922528	1572267	"AR188"	"AxR"	899651	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"EF"	141114	"8am"
668	"shelter"	"JKI Shelter 2014"	922529	1572271	"AR191"	"AxR"	899654	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"GH"	141114	"8am"
669	"shelter"	"JKI Shelter 2014"	922530	1572275	"AR196"	"AxR"	899659	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"IJ"	141114	"8am"
670	"shelter"	"JKI Shelter 2014"	922531	1572279	"AR197"	"AxR"	899660	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"KL"	141114	"8am"
671	"shelter"	"JKI Shelter 2014"	922532	1572283	"AR199"	"AxR"	899662	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"MN"	141114	"8am"
672	"shelter"	"JKI Shelter 2014"	922533	1572287	"AR200"	"AxR"	899663	"control"	"TROST2_plate84_M2_141114_8am"	"plate84"	"M2"	"OP"	141114	"8am"
673	"shelter"	"JKI Shelter 2014"	922534	1572291	"AR201"	"AxR"	899664	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"AB"	141114	"10am"
674	"shelter"	"JKI Shelter 2014"	922535	1572295	"AR202"	"AxR"	899665	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"CD"	141114	"10am"
675	"shelter"	"JKI Shelter 2014"	922536	1572299	"AR207"	"AxR"	899670	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"EF"	141114	"10am"
676	"shelter"	"JKI Shelter 2014"	922537	1572303	"AR208"	"AxR"	899671	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"GH"	141114	"10am"
677	"shelter"	"JKI Shelter 2014"	922538	1572307	"AR216"	"AxR"	899679	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"IJ"	141114	"10am"
678	"shelter"	"JKI Shelter 2014"	922539	1572311	"AR229"	"AxR"	899692	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"KL"	141114	"10am"
679	"shelter"	"JKI Shelter 2014"	922540	1572315	"AR230"	"AxR"	899693	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"MN"	141114	"10am"
680	"shelter"	"JKI Shelter 2014"	922541	1572319	"AR231"	"AxR"	899694	"control"	"TROST2_plate85_M3_141114_10am"	"plate85"	"M3"	"OP"	141114	"10am"
681	"shelter"	"JKI Shelter 2014"	922542	1572323	"AR234"	"AxR"	899697	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"AB"	141114	"10am"
682	"shelter"	"JKI Shelter 2014"	922543	1572327	"AR235"	"AxR"	899698	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"CD"	141114	"10am"
683	"shelter"	"JKI Shelter 2014"	922544	1572331	"AR241"	"AxR"	899704	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"EF"	141114	"10am"
684	"shelter"	"JKI Shelter 2014"	922545	1572335	"AR245"	"AxR"	899708	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"GH"	141114	"10am"
685	"shelter"	"JKI Shelter 2014"	922546	1572339	"AR247"	"AxR"	899710	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"IJ"	141114	"10am"
686	"shelter"	"JKI Shelter 2014"	922547	1572343	"AR249"	"AxR"	899712	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"KL"	141114	"10am"
687	"shelter"	"JKI Shelter 2014"	922548	1572347	"AR254"	"AxR"	899717	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"MN"	141114	"10am"
688	"shelter"	"JKI Shelter 2014"	922549	1572351	"AR256"	"AxR"	899719	"control"	"TROST2_plate86_M4_141114_10am"	"plate86"	"M4"	"OP"	141114	"10am"
689	"shelter"	"JKI Shelter 2014"	922550	1572355	"AR258"	"AxR"	899721	"control"	"TROST2_plate87_M1_141114_10am"	"plate87"	"M1"	"AB"	141114	"10am"
690	"shelter"	"JKI Shelter 2014"	922551	1572359	"AR260"	"AxR"	899723	"control"	"TROST2_plate87_M1_141114_10am"	"plate87"	"M1"	"CD"	141114	"10am"
691	"shelter"	"JKI Shelter 2014"	922552	1572363	"AR261"	"AxR"	899724	"control"	"TROST2_plate87_M1_141114_10am"	"plate87"	"M1"	"EF"	141114	"10am"
692	"shelter"	"JKI Shelter 2014"	922553	1572367	"AR267"	"AxR"	899730	"control"	"TROST2_plate87_M1_141114_10am"	"plate87"	"M1"	"GH"	141114	"10am"
694	"shelter"	"JKI Shelter 2014"	922555	1572375	"AR269"	"AxR"	899732	"control"	"TROST2_plate87_M1_141114_10am"	"plate87"	"M1"	"KL"	141114	"10am"
695	"shelter"	"JKI Shelter 2014"	922556	1572379	"AR271"	"AxR"	899734	"control"	"TROST2_plate104_M4_171114_11am"	"plate104"	"M4"	"AB"	171114	"11am"
696	"shelter"	"JKI Shelter 2014"	922557	1572383	"AR279"	"AxR"	899742	"control"	"TROST2_plate87_M1_141114_10am"	"plate87"	"M1"	"OP"	141114	"10am"
697	"shelter"	"JKI Shelter 2014"	922558	1572387	"AR280"	"AxR"	899743	"control"	"TROST2_plate88_M2_141114_10am"	"plate88"	"M2"	"AB"	141114	"10am"
698	"shelter"	"JKI Shelter 2014"	922559	1572391	"AR282"	"AxR"	899745	"control"	"TROST2_plate88_M2_141114_10am"	"plate88"	"M2"	"CD"	141114	"10am"
699	"shelter"	"JKI Shelter 2014"	922560	1572395	"AR284"	"AxR"	899747	"control"	"TROST2_plate104_M4_171114_11am"	"plate104"	"M4"	"CD"	171114	"11am"
700	"shelter"	"JKI Shelter 2014"	922561	1572399	"AR285"	"AxR"	899748	"control"	"TROST2_plate88_M2_141114_10am"	"plate88"	"M2"	"GH"	141114	"10am"
701	"shelter"	"JKI Shelter 2014"	922562	1572403	"AR288"	"AxR"	899751	"control"	"TROST2_plate88_M2_141114_10am"	"plate88"	"M2"	"IJ"	141114	"10am"
702	"shelter"	"JKI Shelter 2014"	922563	1572407	"AR291"	"AxR"	899754	"control"	"TROST2_plate88_M2_141114_10am"	"plate88"	"M2"	"KL"	141114	"10am"
703	"shelter"	"JKI Shelter 2014"	922564	1572411	"AR293"	"AxR"	899756	"control"	"TROST2_plate104_M4_171114_11am"	"plate104"	"M4"	"EF"	171114	"11am"
704	"shelter"	"JKI Shelter 2014"	922565	1572415	"AR296"	"AxR"	899759	"control"	"TROST2_plate88_M2_141114_10am"	"plate88"	"M2"	"OP"	141114	"10am"
705	"shelter"	"JKI Shelter 2014"	922566	1572419	"AR298"	"AxR"	899761	"control"	"TROST2_plate104_M4_171114_11am"	"plate104"	"M4"	"GH"	171114	"11am"
706	"shelter"	"JKI Shelter 2014"	922567	1572423	"AR299"	"AxR"	899762	"control"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"CD"	141114	"12am"
707	"shelter"	"JKI Shelter 2014"	922568	1572427	"AR1"	"AxR"	899464	"drought stress"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"EF"	141114	"12am"
708	"shelter"	"JKI Shelter 2014"	922569	1572431	"AR9"	"AxR"	899472	"drought stress"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"GH"	141114	"12am"
709	"shelter"	"JKI Shelter 2014"	922570	1572435	"AR20"	"AxR"	899483	"drought stress"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"IJ"	141114	"12am"
710	"shelter"	"JKI Shelter 2014"	922571	1572439	"AR21"	"AxR"	899484	"drought stress"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"KL"	141114	"12am"
711	"shelter"	"JKI Shelter 2014"	922572	1572443	"AR22"	"AxR"	899485	"drought stress"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"MN"	141114	"12am"
712	"shelter"	"JKI Shelter 2014"	922573	1572447	"AR23"	"AxR"	899486	"drought stress"	"TROST2_plate89_M3_141114_12am"	"plate89"	"M3"	"OP"	141114	"12am"
713	"shelter"	"JKI Shelter 2014"	922574	1572451	"AR28"	"AxR"	899491	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"AB"	141114	"12am"
714	"shelter"	"JKI Shelter 2014"	922575	1572455	"AR41"	"AxR"	899504	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"CD"	141114	"12am"
715	"shelter"	"JKI Shelter 2014"	922576	1572459	"AR43"	"AxR"	899506	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"EF"	141114	"12am"
716	"shelter"	"JKI Shelter 2014"	922577	1572463	"AR48"	"AxR"	899511	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"GH"	141114	"12am"
717	"shelter"	"JKI Shelter 2014"	922578	1572467	"AR52"	"AxR"	899515	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"IJ"	141114	"12am"
718	"shelter"	"JKI Shelter 2014"	922579	1572471	"AR55"	"AxR"	899518	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"KL"	141114	"12am"
719	"shelter"	"JKI Shelter 2014"	922580	1572475	"AR56"	"AxR"	899519	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"MN"	141114	"12am"
720	"shelter"	"JKI Shelter 2014"	922581	1572479	"AR59"	"AxR"	899522	"drought stress"	"TROST2_plate90_M4_141114_12am"	"plate90"	"M4"	"OP"	141114	"12am"
721	"shelter"	"JKI Shelter 2014"	922582	1572483	"AR60"	"AxR"	899523	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"AB"	141114	"12am"
722	"shelter"	"JKI Shelter 2014"	922583	1572487	"AR61"	"AxR"	899524	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"CD"	141114	"12am"
723	"shelter"	"JKI Shelter 2014"	922584	1572491	"AR67"	"AxR"	899530	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"EF"	141114	"12am"
724	"shelter"	"JKI Shelter 2014"	922585	1572495	"AR68"	"AxR"	899531	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"GH"	141114	"12am"
725	"shelter"	"JKI Shelter 2014"	922586	1572499	"AR71"	"AxR"	899534	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"IJ"	141114	"12am"
726	"shelter"	"JKI Shelter 2014"	922587	1572503	"AR75"	"AxR"	899538	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"KL"	141114	"12am"
727	"shelter"	"JKI Shelter 2014"	922588	1572507	"AR85"	"AxR"	899548	"drought stress"	"TROST2_plate91_M1_141114_12am"	"plate91"	"M1"	"MN"	141114	"12am"
728	"shelter"	"JKI Shelter 2014"	922589	1572511	"AR87"	"AxR"	899550	"drought stress"	"TROST2_plate104_M4_171114_11am"	"plate104"	"M4"	"IJ"	171114	"11am"
729	"shelter"	"JKI Shelter 2014"	922590	1572515	"AR90"	"AxR"	899553	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"AB"	171114	"2pm"
730	"shelter"	"JKI Shelter 2014"	922591	1572519	"AR95"	"AxR"	899558	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"CD"	171114	"2pm"
731	"shelter"	"JKI Shelter 2014"	922592	1572523	"AR98"	"AxR"	899561	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"EF"	171114	"2pm"
732	"shelter"	"JKI Shelter 2014"	922593	1572527	"AR99"	"AxR"	899562	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"GH"	171114	"2pm"
733	"shelter"	"JKI Shelter 2014"	922594	1572531	"AR104"	"AxR"	899567	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"IJ"	171114	"2pm"
734	"shelter"	"JKI Shelter 2014"	922595	1572535	"AR105"	"AxR"	899568	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"KL"	171114	"2pm"
